x,y,rho,ux,uy,speed
1,80,1.000098991231101,4.884853786839246e-05,0.004160080729292225,0.004160367514280488
1,81,1.000084897972802,5.129626196118354e-05,0.004098299652071946,0.004098620663670185
1,82,1.000071687406661,5.343509128250196e-05,0.004033539664741399,0.00403389359502981
1,83,1.000059348347119,5.525609335375268e-05,0.003966190471978689,0.00396657536117332
1,84,1.000047865388804,5.675109410439892e-05,0.003896653453480535,0.003897066694733852
1,85,1.000037218880452,5.791181261013674e-05,0.003825341280296231,0.003825779618427884
1,86,1.000027385306098,5.87299031409436e-05,0.003752677575810771,0.00375313711307167
1,87,1.000018337787636,5.91971222613354e-05,0.003679096874020394,0.0036795730876979
1,88,1.000010046200375,5.930517949720593e-05,0.003605045727472332,0.003605533497484348
1,89,1.000002476279784,5.904217619512332e-05,0.003530983966842815,0.003531477559417712
1,90,0.9999955913351452,5.839594530287904e-05,0.003457385470891502,0.003457878595433834
1,91,0.9999893530977259,5.735401281791071e-05,0.003384740569290843,0.003385226462762811
1,92,0.9999837199254034,5.589988017128087e-05,0.00331356225973778,0.00331403374239939
1,93,0.9999786432491999,5.400226049716625e-05,0.003244389397507902,0.003244838795194684
1,94,0.999974077850407,5.164035702881304e-05,0.003177788230299793,0.003178207791052365
1,95,0.9999699792847371,4.878754836156118e-05,0.003114363984507619,0.003114746097657609
1,96,0.9999662907965976,4.539073475932652e-05,0.003054781833866352,0.003055119043723479
1,97,0.9999629387588057,4.135958935890919e-05,0.002999763167231287,0.003000048278796429
1,98,0.999959887264725,3.668988488269461e-05,0.002950088594744178,0.002950316739689552
1,99,0.999957087966785,3.128976017633671e-05,0.00290665325856034,0.002906821668866416
1,100,0.9999544242268433,2.495941894722292e-05,0.002870519259607953,0.00287062776973511
1,101,0.9999517649593388,1.750499881423083e-05,0.002842837362353956,0.002842891256059416
1,102,0.9999491949890482,9.129952402989639e-06,0.002824896259450789,0.002824911013233858
1,103,0.9999465839750082,-7.198576882675376e-07,0.002818380948456713,0.002818381040388055
1,104,0.9999435107746361,-1.267609559235711e-05,0.002825387669706316,0.002825416105200782
1,105,0.9999398449135547,-2.669567324090993e-05,0.002847933359901295,0.002848058475770549
1,106,0.9999363616168954,-4.176656220133568e-05,0.002888535388990425,0.002888837333455829
1,107,0.9999319552801953,-6.147066285439199e-05,0.002951236343468991,0.002951876453614544
1,108,0.9999250064532352,-8.623882394569548e-05,0.003040551313499595,0.003041774058798524
1,109,0.999916855671879,-0.0001129699157538798,0.003159444576374117,0.003161463621970885
1,110,0.9999109043930251,-0.0001406879167484042,0.003314091501452611,0.003317076358771294
1,111,0.9998982014381645,-0.0001884604824834983,0.003516285783663407,0.003521332569617828
1,112,0.9998755282768104,-0.0002414248628383342,0.003773611567455946,0.003781326516770779
1,113,0.9998575150968062,-0.0002850831496445962,0.004086013396182637,0.004095946517716663
1,114,0.9998497352458843,-0.0003434877577557827,0.004477183039507615,0.00449033983223795
1,115,0.9997933222004609,-0.0004888145023580624,0.004984295471871871,0.005008207360786692
1,116,0.999714944128284,-0.0005651019912722134,0.005595488718896024,0.005623951836905478
1,117,0.9997064972799754,-0.0005950904780610338,0.0062907148658255,0.006318799427121963
1,118,0.9996942218635033,-0.0008137835696931599,0.007214999996225283,0.007260748490605729
1,119,0.9993629091915162,-0.001292699621842021,0.008457425331257545,0.008555648166334757
1,120,0.9991689394990872,-0.0009988360753820349,0.009742296787542088,0.009793366132338638
1,121,0.999471806579884,-0.0009828460427637839,0.01108673638194049,0.01113021607815497
1,122,0.9991437223121516,-0.002385506749431084,0.01356483917699366,0.01377299910510719
1,123,0.9969373622049386,-0.003121531485670479,0.01682898721549066,0.01711603837093094
1,124,0.9976059135766634,0.001429581776543428,0.01814824921834964,0.018204467961112
1,125,1.000366269560724,-0.001016964278963751,0.01930994487672222,0.01933670570409394
1,126,0.9930488812282811,-0.002496756845633365,0.02465887566215754,0.02478495397752359
1,127,0.9789487975410529,0.03443551680183256,0.01404867026472559,0.03719099290979306
2,0,1.001030526343333,3.300552059156664e-06,-7.583788088112543e-07,3.386559066789958e-06
2,1,1.001030250727382,9.026877429842922e-06,-5.061214109782429e-06,1.034893252458766e-05
2,2,1.001030186504218,1.229970670998745e-05,-1.228409002928642e-05,1.738337288903751e-05
2,3,1.001030453214637,1.354088003657089e-05,-2.065000691069046e-05,2.469368780835232e-05
2,4,1.001030984770214,1.255031393115159e-05,-2.873709048853556e-05,3.135810500519345e-05
2,5,1.001031819381189,9.94641516960875e-06,-3.53062384940643e-05,3.668053504688789e-05
2,6,1.001032931428174,5.935145329630822e-06,-3.930273012448281e-05,3.97483401580716e-05
2,7,1.001034311282931,8.362329079223955e-07,-3.983819411551741e-05,3.984696971994154e-05
2,8,1.00103592045016,-5.203209467809321e-06,-3.617955461034545e-05,3.655179285026754e-05
